CMPD_CHEMBLID,processed_smiles,exp,smiles,inchi,Stereo,duplicate
CHEMBL1779019,COc1cc(F)ccc1-c1cncc(CNC(=O)C2CC2)c1,2.9,COc1cc(F)ccc1c2cncc(CNC(=O)C3CC3)c2,HWSSZEHYQJYQQM-UHFFFAOYSA-N,,False
CHEMBL2087862,C=CCn1c(=O)c2c(-c3cc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,4.27,Cn1cc(cc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56)C#N,HHATUHUHHIRCFI-UHFFFAOYSA-N,,False
CHEMBL1078178,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,2.37,O=C(NCC#N)c1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,,False
CHEMBL339212,CNC(=O)C1(N2CCCCC2=O)CCN(CC[C@H](CN(C)C(=O)c2cc(C#N)cc3ccccc23)c2ccc(Cl)c(Cl)c2)CC1,2.5,CNC(=O)C1(CCN(CC[C@H](CN(C)C(=O)c2cc(cc3ccccc23)C#N)c4ccc(Cl)c(Cl)c4)CC1)N5CCCCC5=O,YXCDDVLGDLWZII-HHHXNRCGSA-N,17_S,False
CHEMBL552513,O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12,1.33,O[C@@H]1CNC[C@H]1N2C=Cc3c(NC(=O)Cc4ccc(F)c(c4)C(F)(F)F)cccc3C2=O,XGXFLZNXZMMWLK-RTBURBONSA-N,23_R|27_R,False
CHEMBL1766081,Cc1ncccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,3.8,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc(Oc3cccnc3C)c2C,YHKUMVXEUWUPKX-UHFFFAOYSA-N,,False
CHEMBL655,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,3.4,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12,DDLIGBOFAVUZHB-UHFFFAOYSA-N,,False
CHEMBL1951908,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,3.39,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,HFLVCCCLGAIFBB-LJAQVGFWSA-N,22_R,False
CHEMBL592956,Cn1c(-c2ccccc2)cc2onc(-c3ccncc3)c2c1=O,3.17,CN1C(=O)c2c(onc2c3ccncc3)C=C1c4ccccc4,BGCDFCJIPDVNPE-UHFFFAOYSA-N,,False
CHEMBL1604278,Cc1cc(N)n(-c2ccccc2)n1,1.25,Cc1cc(N)n(n1)c2ccccc2,FMKMKBLHMONXJM-UHFFFAOYSA-N,,False
CHEMBL2088118,C=CCn1c(=O)c2c(-c3nc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.92,Cn1cc(nc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56)C#N,BDAPWZWKTLLUHO-UHFFFAOYSA-N,,False
CHEMBL1083943,O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,1.26,OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(F)ccc4[nH]3,MUKIEMZDXOXEOK-NVXWUHKLSA-N,4_R|12_R,False
CHEMBL435,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-0.09,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,JZUFKLXOESDKRF-UHFFFAOYSA-N,,False
CHEMBL1623850,CC(=O)N1CCN(CC(O)COc2ccc(Br)cc2)CC1,1.6,CC(=O)N1CCN(CC(O)COc2ccc(Br)cc2)CC1,SMZSWCPZYNELNY-UHFFFAOYSA-N,8_?,False
CHEMBL1625198,Clc1ccc(C2=CSC3=NCCN23)cc1Cl,1.54,Clc1ccc(cc1Cl)C2=CSC3=NCCN23,GHYNKNDPIZBWPJ-UHFFFAOYSA-N,,False
CHEMBL1209738,N#Cc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,2.86,O=S(=O)(NCC(N1CCCCCC1)c2ccccc2)c3ccc(cc3)C#N,HDTQXGDKHLQISV-UHFFFAOYSA-N,11_?,False
CHEMBL1682793,O=c1ccnc2cc(C#Cc3ccccc3)ccn12,2.9,O=C1C=CN=C2C=C(C=CN12)C#Cc3ccccc3,BQUMEJOETXDKQW-UHFFFAOYSA-N,,False
CHEMBL1916544,COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,-0.14,COc1ncc2N=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,BKEOTTYEIUFVNO-UHFFFAOYSA-N,,False
CHEMBL217620,CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)NCc1ccccc1F)c1ccccc1)C(C)C,4.2,CC(C)N(C(C)C)C(=O)C(C(CNC(=O)NCc1ccccc1F)c2ccccc2)c3cccnc3,QETZKUXEQXKZMN-UHFFFAOYSA-N,6_?|13_?,False
CHEMBL236859,Cc1sc(CN2CCNCC2)cc1C(=O)NCC12CC3CC(CC(C3)C1)C2,2.55,Cc1sc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,GCHQTUDZKHWCSU-UHFFFAOYSA-N,17_?|19_?|21_?|23_?,False
CHEMBL29609,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,3.63,Cc1cc(CCCOc2c(C)cc(cc2C)c3noc(n3)C(F)(F)F)on1,KQOXLKOJHVFTRN-UHFFFAOYSA-N,,False
CHEMBL11403,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,2.12,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccccc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,BFNZFBYPMNQUED-UHFFFAOYSA-N,3_?,False
CHEMBL188167,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCCCC1,3.35,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN6CCCCC6,GLYCOPUOGKGJKU-UHFFFAOYSA-N,,False
CHEMBL1224138,NC(=O)c1cncc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)n1,1.1,NC(=O)c1cncc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)n1,ILSXMIVMEKRQPZ-ZSHCYNCHSA-N,9_r|11_S|14_R,False
CHEMBL521262,COc1cc2c(Nc3cccc(Cl)c3Cl)c(C(N)=O)cnc2cc1NCCN(C)C,3.41,COc1cc2c(Nc3cccc(Cl)c3Cl)c(cnc2cc1NCCN(C)C)C(=O)N,FITSFJVQDQVDRK-UHFFFAOYSA-N,,False
CHEMBL1698351,Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,0.3,CN1C(C(=O)Nc2ncc(C)s2)C(=O)c3ccccc3S1(=O)=O,ZAHQBPYQBHTECE-UHFFFAOYSA-N,8_?,False
CHEMBL2179665,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,-0.55,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)C(=O)NC1=O,MRLRTMLFJYMOOD-SFHVURJKSA-N,4_S,False
CHEMBL437765,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1.19,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C)cc(O)c4c3C2=O,HJYYPODYNSCCOU-WURVRSKISA-N,2_S|6_S|33_S|35_S|37_R|39_R|41_R|43_S|48_R,False
CHEMBL826,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,-0.83,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,,False
CHEMBL251290,COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5ccccc45)C3)nc2c1,2.53,COc1ccc2c(C)cc(N[C@H]3CC[C@@H](C3)NCc4cn(C)c5ccccc45)nc2c1,JVZSAWYDIFBBDC-PMACEKPBSA-N,11_S|14_S,False
CHEMBL2334575,Cc1ccn2c(-c3ccnc(N)n3)c(C)nc2c1,2.39,Cc1ccn2c(c(C)nc2c1)c3ccnc(N)n3,OQODWFCIKXTEHB-UHFFFAOYSA-N,,False
CHEMBL142653,Cc1cc2[nH]c(=O)c(O)cc(=O)c2cc1C,1.99,Cc1cc2NC(=O)C(=CC(=O)c2cc1C)O,PKYFMTZXTLDNTL-UHFFFAOYSA-N,,False
CHEMBL224195,COc1cc(N2CCCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,2.1,COc1cc(N2CCCN(C)CC2)c3NC(=CC(=O)c3c1)C(=O)Nc4ccc(cc4)N5CCOCC5,XFRKJVFIKNDCPI-UHFFFAOYSA-N,,False
CHEMBL2325703,CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,2.65,CC(C)(c1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4)S(=O)(=O)C,TYPBASYBSGLAOL-UHFFFAOYSA-N,,False
CHEMBL366947,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,2.48,CC(C)(C)OC(=O)c1ncn2c1[C@@H]3CCCN3C(=O)c4c(Br)cccc24,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,12_S,False
CHEMBL127907,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,2.6,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,BNDYIYYKEIXHNK-UHFFFAOYSA-N,,False
CHEMBL1682945,CC[C@H](NC(=O)c1c(CC[S+](C)[O-])c(-c2ccccc2)nc2ccccc12)c1ccccc1,3.15,CC[C@H](NC(=O)c1c(CC[S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4,UDAXFGZXXKOVGN-PPVAYSNCSA-N,2_S|10_?,False
CHEMBL1778645,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1,-0.65,CCS(=O)(=O)c1ccc(c(C)c1)c2cc(Cl)ccc2OCC(=O)O,LTELLSHJEKDTRM-UHFFFAOYSA-N,,False
CHEMBL2036567,O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(Nc2ccccc2F)o1,3.05,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4,NDDNIUUHKJMKLD-UHFFFAOYSA-N,,False
CHEMBL2094354,Nc1ccc2c(c1)C(=O)C(=O)c1cc(N)ccc1-2,1.72,Nc1ccc2c(c1)C(=O)C(=O)c3cc(N)ccc23,FIPYLFQPDJPOKA-UHFFFAOYSA-N,,False
CHEMBL1682832,COC(=O)N1CCOc2cc(COc3ccccc3)cnc21,2.5,COC(=O)N1CCOc2cc(COc3ccccc3)cnc12,CVFJZQMCHKSCEI-UHFFFAOYSA-N,,False
CHEMBL304354,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(=O)(=O)c2ccccc2)c1=O)C(=O)C(F)(F)F,2.26,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)c3ccccc3)C(=O)C(F)(F)F,YZFRFWFGIWBTRS-UHFFFAOYSA-N,3_?,False
CHEMBL2048866,N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,1.97,N[C@@H]1CCCN(C1)c2c(Cl)cccc2\C=C\3/SC(=O)NC3=O,ZLDXTUTZYPVCKG-VPMLRQHESA-N,1_R,False
CHEMBL1682949,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2cccs2)nc2ccccc12)c1ccccc1,3.56,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccs3)c4ccccc4,VATQOVACVWBCQL-RZQQEOIVSA-N,2_S|8_?,False
CHEMBL1946019,CCN(C)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccccc2NC(C)=O)cc1,2.79,CCN(C)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4ccccc4NC(=O)C,YXXTUTAADKSONB-UHFFFAOYSA-N,,False
CHEMBL451570,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,0.51,Nc1nccc(n1)c2cc3C(=O)NC[C@@H](CCF)c3[nH]2,LCBAQTCTQXHTJG-SSDOTTSWSA-N,11_R,False
CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,2.21,CCCc1nc2c(C)cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C,RMMXLENWKUUMAY-UHFFFAOYSA-N,,False
CHEMBL522505,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,2.26,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,LOUPRKONTZGTKE-FOEVPDMQSA-N,2_R|4_?|7_R|9_S|10_R,False
CHEMBL69023,O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,3.54,FC(F)(F)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)N3CCN(CC3)c4ccncc4Cl,DPCVNBMASHOBQO-UHFFFAOYSA-N,,False
CHEMBL397688,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.56,OCC(CO)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,YUYUULPQRYMAKE-UHFFFAOYSA-N,3_?,False
CHEMBL539163,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2,3.4,Cn1c(ccc1c2ccc3NC(=S)OC(C)(C)c3c2)C#N,PYVFWTPEBMRKSR-UHFFFAOYSA-N,,False
CHEMBL61835,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(F)cc2)c[n+]1[O-],0.84,CS(=O)(=O)c1ccc(c[n+]1[O-])C(=O)Nc2ccc(F)cc2,OKQZOGAYHQQAJX-UHFFFAOYSA-N,,False
CHEMBL2348176,Nc1nccc(-n2ccc3ccccc32)n1,2.71,Nc1nccc(n1)n2ccc3ccccc23,QNZSVEIPQWPBJO-UHFFFAOYSA-N,,False
CHEMBL1951902,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1,0.9,CCN(C1CCN(CCC(N2CCC(CC2)C(=O)C)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,KIBDJJXRHBWQSZ-UHFFFAOYSA-N,22_?,False
CHEMBL1939737,CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1,3.99,CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,DTQRXXAMMSJGIJ-WJOKGBTCSA-N,11_R,False
CHEMBL2172782,CC(C)Cc1ccc(C(C)C(=O)NS(C)(=O)=O)cc1,0.78,CC(C)Cc1ccc(cc1)C(C)C(=O)NS(=O)(=O)C,KQDRVXQXKZXMHP-UHFFFAOYSA-N,8_?,False
CHEMBL115125,Cc1cc(NC(=O)c2ccccc2)n[nH]1,1.75,Cc1cc(NC(=O)c2ccccc2)n[nH]1,RBFPHINFSBMIFN-UHFFFAOYSA-N,,False
CHEMBL256668,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12,3.1,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C=Nc13,LTHIETOWBQBYAF-MRVPVSSYSA-N,1_R,False
CHEMBL2179278,Cc1cn([C@H]2CCCN([C@@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.12,CC1=CN([C@H]2CCCN(C2)[C@@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,SXYGLXXKMZTVNB-URXFXBBRSA-N,4_S|9_S,False
CHEMBL1730736,C#CC(C)(C)NC(=O)c1sccc1Oc1ccc(F)cc1[N+](=O)[O-],3.0,CC(C)(NC(=O)c1sccc1Oc2ccc(F)cc2[N+](=O)[O-])C#C,DHUYSCZOCPUTOF-UHFFFAOYSA-N,,False
CHEMBL1327979,Nc1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,2.01,Nc1nc2nc(cc(n2n1)C(F)(F)F)c3cccs3,SYOWKLYGKDLJIT-UHFFFAOYSA-N,,False
CHEMBL480,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,2.7,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c2nc3ccccc3[nH]2,MJIHNNLFOKEZEW-UHFFFAOYSA-N,14_?,False
CHEMBL2012856,Nc1cc2n[nH]c(=O)n2c2cc(-c3cccs3)ccc12,3.26,NC1=CC2=NNC(=O)N2c3cc(ccc13)c4cccs4,IIWDUFIWVWNUQB-UHFFFAOYSA-N,,False
CHEMBL2030560,Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,2.29,Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,GPMHHSJZGVOEFS-UHFFFAOYSA-N,,False
CHEMBL888,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,-1.5,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F,SDUQYLNIPVEERB-QPPQHZFASA-N,5_R|7_R|10_R,False
CHEMBL513192,Cn1cc(-c2ccc(O)cc2)c(=O)c2c(O)cc(O)cc21,2.2,CN1C=C(C(=O)c2c(O)cc(O)cc12)c3ccc(O)cc3,ZSTFESIXYYUQRP-UHFFFAOYSA-N,,False
CHEMBL165790,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,4.07,CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3,SFBODOKJTYAUCM-UHFFFAOYSA-N,,False
CHEMBL1090090,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,1.6,NC(=O)N(c1ccc(C(=O)N)c(n1)c2ccc(F)cc2F)c3c(F)cccc3F,FYSRKRZDBHOFAY-UHFFFAOYSA-N,,False
CHEMBL1783281,CCCNC(=O)c1nnc2c(-c3cc(C)ccc3OC)cccc2c1N,3.99,CCCNC(=O)c1nnc2c(cccc2c1N)c3cc(C)ccc3OC,GTGGDPMSPFTXEJ-UHFFFAOYSA-N,,False
CHEMBL264961,CNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,1.99,CNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1,PPIFUYCFGJGTGQ-UHFFFAOYSA-N,,False
CHEMBL1934418,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1,1.29,C[C@H](NC(=O)c1c(C)nn(C2CCSCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,CMBDQWHWALXRNJ-KRWDZBQOSA-N,14_S,False
CHEMBL550,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,-0.37,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O,QCHFTSOMWOSFHM-WPRPVWTQSA-N,2_S|7_R,False
CHEMBL2012861,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,2.3,NC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccc[nH]4,ICNFDCMBNDSPBV-UHFFFAOYSA-N,,False
CHEMBL205092,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ncccc34)sc21,1.71,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ncccc34)c2C(=O)N5CC[C@@H](O)C5,CKDWXXGKUKOVBA-OAHLLOKOSA-N,18_R,False
CHEMBL2048869,CCOc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,1.86,CCOc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCC[C@@H](N)C3,YPGUAMCIYVJFOJ-OJLMPMFISA-N,21_R,False
CHEMBL2325705,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,2.4,CS(=O)(=O)C1(CCOCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,FMFDMLOLARMKOL-UHFFFAOYSA-N,,False
CHEMBL275043,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F,2.41,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccncc3)C(=O)C(F)(F)F,SVIANZQCDOJOQO-UHFFFAOYSA-N,3_?,False
CHEMBL1916274,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)c(C)nn2-c2ccccc2)cc1,1.68,Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)c(C)nn2c4ccccc4,NDPIIMOHNSUYSI-UHFFFAOYSA-N,,False
CHEMBL1230122,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,2.76,CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,KKKRKRMVJRHDMG-UHFFFAOYSA-N,,False
CHEMBL510349,O=c1oc2ccccc2cc1-c1ccccc1,3.22,O=C1Oc2ccccc2C=C1c3ccccc3,HWDSXZLYIKESML-UHFFFAOYSA-N,,False
CHEMBL338579,COc1ccccc1C(=O)NCC12CC3CC(CC(C3)C1)C2,4.43,COc1ccccc1C(=O)NCC23CC4CC(CC(C4)C2)C3,SDDFRRUVKINZFF-UHFFFAOYSA-N,12_?|14_?|16_?|18_?,False
CHEMBL1290185,Cc1nc(C(=O)N2CCCC3(CCN(Cc4ccccc4)CC3)C2)cs1,0.24,Cc1nc(cs1)C(=O)N2CCCC3(CCN(Cc4ccccc4)CC3)C2,PXZBMRRYQSNJHN-UHFFFAOYSA-N,,False
CHEMBL443809,CS(=O)(=O)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,2.7,CS(=O)(=O)n1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13,XPYOMEVUZBGHLA-UHFFFAOYSA-N,,False
CHEMBL2335121,CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(C(=O)O)c2C)cc1,1.18,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(C(=O)O)c3C,JENSCTHFDKMRBS-UHFFFAOYSA-N,,False
CHEMBL51314,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.83,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23,VZQDDSYKVYARDW-UHFFFAOYSA-N,,False
CHEMBL135400,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1.1,CN1CCN(CC1)C(=O)OC2N(C(=O)c3nccnc23)c4ccc(Cl)cn4,GBBSUAFBMRNDJC-UHFFFAOYSA-N,8_?,False
CHEMBL1511829,Nc1ncnc2oc(-c3ccoc3)c(-c3ccco3)c12,3.1,Nc1ncnc2oc(c3cocc3)c(c4occc4)c12,XDRJEBLSQSHMSJ-UHFFFAOYSA-N,,False
CHEMBL404687,O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,1.65,OC(=O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,VRYYKMWSYKUDID-UHFFFAOYSA-N,,False
CHEMBL274056,O=C1C=CC(=O)c2c(O)ccc(O)c21,1.91,Oc1ccc(O)c2C(=O)C=CC(=O)c12,RQNVIKXOOKXAJQ-UHFFFAOYSA-N,,False
CHEMBL1507581,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.24,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2,CYLYVXPHAQLXFG-UHFFFAOYSA-N,,False
CHEMBL258313,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,3.56,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,WZEUNGUUUBFSGF-QGZVFWFLSA-N,1_R,False
CHEMBL13486,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,1.88,Oc1ccc2C(=O)C(=COc2c1)c3ccc(O)c(O)c3,DDKGKOOLFLYZDL-UHFFFAOYSA-N,,False
CHEMBL2030393,O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Br)cc12,2.19,Brc1ccc2oc3C(=O)NC(=Nc3c2c1)[C@@H]4CCCN4,IFSZNNCMCGMAHD-VIFPVBQESA-N,4_S,False
CHEMBL2086673,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2C#N)cn1,3.3,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3C#N)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,PBWNUNVXZZYHOC-MRXNPFEDSA-N,1_R,False
CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,3.47,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2,GCIKSSRWRFVXBI-UHFFFAOYSA-N,,False
CHEMBL1895117,Cc1cnc(NS(=O)(=O)c2ccccc2)c(C)n1,-0.03,Cc1cnc(NS(=O)(=O)c2ccccc2)c(C)n1,LCRSIPABOTZMFH-UHFFFAOYSA-N,,False
